Version	1
Run name	C:\Users\Jenny\Desktop\David A\LSPR Lab 18\skalman_lspr.inr
Export time	2018-02-20 16:58
Pos1 sample	Label for Pos1
Pos2 sample	
Spectrometer integration time	3
Spectrometer sample averages	300
pos1-Centroid_x	pos1-Centroid_y	pos1-FWHM(wp)_x	pos1-FWHM(wp)_y	pos1-FWHM(lw*2)_x	pos1-FWHM(lw*2)_y	pos1-Ext@Peak_x	pos1-Ext@Peak_y	pos1-PeakPos_x	pos1-PeakPos_y	pos1-ExtDiff_x	pos1-ExtDiff_y
1.141891E3	7.598569E2	1.141891E3	1.340930E2	1.141891E3	1.458195E2	1.141891E3	5.477941E-1	1.141891E3	7.587758E2	1.141891E3	2.787463E-1
1.143719E3	7.598533E2	1.143719E3	1.339128E2	1.143719E3	1.456069E2	1.143719E3	5.474016E-1	1.143719E3	7.587739E2	1.143719E3	2.788977E-1
1.145547E3	7.598505E2	1.145547E3	1.338205E2	1.145547E3	1.454901E2	1.145547E3	5.472339E-1	1.145547E3	7.587735E2	1.145547E3	2.790557E-1
1.147375E3	7.598451E2	1.147375E3	1.336765E2	1.147375E3	1.453201E2	1.147375E3	5.469806E-1	1.147375E3	7.587649E2	1.147375E3	2.791001E-1
1.149219E3	7.598442E2	1.149219E3	1.337381E2	1.149219E3	1.454156E2	1.149219E3	5.470675E-1	1.149219E3	7.587608E2	1.149219E3	2.791176E-1
1.151047E3	7.598572E2	1.151047E3	1.336382E2	1.151047E3	1.453054E2	1.151047E3	5.468893E-1	1.151047E3	7.587713E2	1.151047E3	2.793279E-1
1.152875E3	7.598606E2	1.152875E3	1.336463E2	1.152875E3	1.453191E2	1.152875E3	5.469693E-1	1.152875E3	7.587796E2	1.152875E3	2.794160E-1
1.154703E3	7.598585E2	1.154703E3	1.335810E2	1.154703E3	1.452039E2	1.154703E3	5.467927E-1	1.154703E3	7.587790E2	1.154703E3	2.793064E-1
1.156531E3	7.598526E2	1.156531E3	1.335416E2	1.156531E3	1.451593E2	1.156531E3	5.467649E-1	1.156531E3	7.587788E2	1.156531E3	2.793720E-1
1.158359E3	7.598520E2	1.158359E3	1.334942E2	1.158359E3	1.451388E2	1.158359E3	5.466379E-1	1.158359E3	7.587648E2	1.158359E3	2.794487E-1
1.160188E3	7.598591E2	1.160188E3	1.334271E2	1.160188E3	1.450883E2	1.160188E3	5.466306E-1	1.160188E3	7.587713E2	1.160188E3	2.796605E-1
1.162016E3	7.598582E2	1.162016E3	1.334518E2	1.162016E3	1.451153E2	1.162016E3	5.466513E-1	1.162016E3	7.587746E2	1.162016E3	2.796377E-1
1.163844E3	7.598571E2	1.163844E3	1.333764E2	1.163844E3	1.449711E2	1.163844E3	5.464347E-1	1.163844E3	7.587745E2	1.163844E3	2.796383E-1
1.165688E3	7.598598E2	1.165688E3	1.333328E2	1.165688E3	1.449108E2	1.165688E3	5.464172E-1	1.165688E3	7.587828E2	1.165688E3	2.796305E-1
1.167516E3	7.598536E2	1.167516E3	1.333648E2	1.167516E3	1.449772E2	1.167516E3	5.463571E-1	1.167516E3	7.587668E2	1.167516E3	2.796008E-1
1.169344E3	7.598590E2	1.169344E3	1.333645E2	1.169344E3	1.450372E2	1.169344E3	5.464617E-1	1.169344E3	7.587662E2	1.169344E3	2.797757E-1
1.171172E3	7.598518E2	1.171172E3	1.331463E2	1.171172E3	1.447724E2	1.171172E3	5.459058E-1	1.171172E3	7.587663E2	1.171172E3	2.799561E-1
1.173000E3	7.598507E2	1.173000E3	1.330705E2	1.173000E3	1.446810E2	1.173000E3	5.457601E-1	1.173000E3	7.587675E2	1.173000E3	2.800086E-1
1.174828E3	7.598494E2	1.174828E3	1.330987E2	1.174828E3	1.446968E2	1.174828E3	5.458323E-1	1.174828E3	7.587662E2	1.174828E3	2.799584E-1
1.176656E3	7.598541E2	1.176656E3	1.331271E2	1.176656E3	1.447463E2	1.176656E3	5.458732E-1	1.176656E3	7.587705E2	1.176656E3	2.800197E-1
1.178484E3	7.598584E2	1.178484E3	1.330995E2	1.178484E3	1.446614E2	1.178484E3	5.458224E-1	1.178484E3	7.587846E2	1.178484E3	2.800233E-1
1.180313E3	7.598540E2	1.180313E3	1.329383E2	1.180313E3	1.445118E2	1.180313E3	5.455507E-1	1.180313E3	7.587719E2	1.180313E3	2.801827E-1
1.182156E3	7.598533E2	1.182156E3	1.329826E2	1.182156E3	1.445355E2	1.182156E3	5.456491E-1	1.182156E3	7.587726E2	1.182156E3	2.800609E-1
1.183984E3	7.598574E2	1.183984E3	1.329966E2	1.183984E3	1.445848E2	1.183984E3	5.457510E-1	1.183984E3	7.587745E2	1.183984E3	2.801243E-1
1.185813E3	7.598542E2	1.185813E3	1.329981E2	1.185813E3	1.445906E2	1.185813E3	5.456419E-1	1.185813E3	7.587710E2	1.185813E3	2.801124E-1
1.187641E3	7.598579E2	1.187641E3	1.329333E2	1.187641E3	1.444999E2	1.187641E3	5.455837E-1	1.187641E3	7.587764E2	1.187641E3	2.802854E-1
1.189469E3	7.598503E2	1.189469E3	1.328020E2	1.189469E3	1.443727E2	1.189469E3	5.452442E-1	1.189469E3	7.587645E2	1.189469E3	2.803090E-1
1.191297E3	7.598547E2	1.191297E3	1.327627E2	1.191297E3	1.442925E2	1.191297E3	5.452897E-1	1.191297E3	7.587717E2	1.191297E3	2.804078E-1
1.193125E3	7.598461E2	1.193125E3	1.327571E2	1.193125E3	1.443242E2	1.193125E3	5.451982E-1	1.193125E3	7.587587E2	1.193125E3	2.803522E-1
1.194953E3	7.598560E2	1.194953E3	1.326335E2	1.194953E3	1.441769E2	1.194953E3	5.450511E-1	1.194953E3	7.587689E2	1.194953E3	2.804836E-1
1.196781E3	7.598569E2	1.196781E3	1.326029E2	1.196781E3	1.441087E2	1.196781E3	5.449667E-1	1.196781E3	7.587752E2	1.196781E3	2.806104E-1
1.198625E3	7.598537E2	1.198625E3	1.326613E2	1.198625E3	1.442235E2	1.198625E3	5.450789E-1	1.198625E3	7.587654E2	1.198625E3	2.805843E-1
1.200453E3	7.598640E2	1.200453E3	1.325747E2	1.200453E3	1.440805E2	1.200453E3	5.449273E-1	1.200453E3	7.587830E2	1.200453E3	2.807347E-1
1.202281E3	7.598620E2	1.202281E3	1.326086E2	1.202281E3	1.441258E2	1.202281E3	5.449540E-1	1.202281E3	7.587830E2	1.202281E3	2.807219E-1
1.204109E3	7.598658E2	1.204109E3	1.325218E2	1.204109E3	1.440415E2	1.204109E3	5.448852E-1	1.204109E3	7.587811E2	1.204109E3	2.808270E-1
1.205938E3	7.598567E2	1.205938E3	1.324066E2	1.205938E3	1.438800E2	1.205938E3	5.445618E-1	1.205938E3	7.587760E2	1.205938E3	2.808320E-1
1.207766E3	7.598567E2	1.207766E3	1.323687E2	1.207766E3	1.438749E2	1.207766E3	5.446153E-1	1.207766E3	7.587676E2	1.207766E3	2.808730E-1
1.209594E3	7.598694E2	1.209594E3	1.323983E2	1.209594E3	1.438944E2	1.209594E3	5.446391E-1	1.209594E3	7.587805E2	1.209594E3	2.810463E-1
1.211422E3	7.598651E2	1.211422E3	1.322655E2	1.211422E3	1.436990E2	1.211422E3	5.443478E-1	1.211422E3	7.587865E2	1.211422E3	2.810597E-1
1.213250E3	7.598607E2	1.213250E3	1.324193E2	1.213250E3	1.439521E2	1.213250E3	5.446182E-1	1.213250E3	7.587707E2	1.213250E3	2.809328E-1
1.215094E3	7.598715E2	1.215094E3	1.323494E2	1.215094E3	1.438479E2	1.215094E3	5.445409E-1	1.215094E3	7.587859E2	1.215094E3	2.811642E-1
1.216922E3	7.598607E2	1.216922E3	1.321636E2	1.216922E3	1.435702E2	1.216922E3	5.441117E-1	1.216922E3	7.587821E2	1.216922E3	2.810969E-1
1.218750E3	7.598558E2	1.218750E3	1.322193E2	1.218750E3	1.436655E2	1.218750E3	5.443011E-1	1.218750E3	7.587720E2	1.218750E3	2.809869E-1
1.220578E3	7.598682E2	1.220578E3	1.325253E2	1.220578E3	1.440279E2	1.220578E3	5.448855E-1	1.220578E3	7.587883E2	1.220578E3	2.808401E-1
1.222406E3	7.598511E2	1.222406E3	1.325829E2	1.222406E3	1.440841E2	1.222406E3	5.449381E-1	1.222406E3	7.587654E2	1.222406E3	2.804950E-1
1.224234E3	7.598617E2	1.224234E3	1.324194E2	1.224234E3	1.438521E2	1.224234E3	5.446231E-1	1.224234E3	7.587854E2	1.224234E3	2.808064E-1
1.226063E3	7.598613E2	1.226063E3	1.326120E2	1.226063E3	1.441036E2	1.226063E3	5.449678E-1	1.226063E3	7.587834E2	1.226063E3	2.805025E-1
1.227891E3	7.598516E2	1.227891E3	1.324884E2	1.227891E3	1.440204E2	1.227891E3	5.447706E-1	1.227891E3	7.587642E2	1.227891E3	2.805742E-1
1.229719E3	7.598586E2	1.229719E3	1.324439E2	1.229719E3	1.439493E2	1.229719E3	5.446930E-1	1.229719E3	7.587753E2	1.229719E3	2.807460E-1
1.231563E3	7.598583E2	1.231563E3	1.324879E2	1.231563E3	1.440042E2	1.231563E3	5.447764E-1	1.231563E3	7.587748E2	1.231563E3	2.807376E-1
1.233391E3	7.598612E2	1.233391E3	1.324502E2	1.233391E3	1.440002E2	1.233391E3	5.447867E-1	1.233391E3	7.587670E2	1.233391E3	2.808202E-1
1.235219E3	7.598664E2	1.235219E3	1.324235E2	1.235219E3	1.439244E2	1.235219E3	5.447162E-1	1.235219E3	7.587782E2	1.235219E3	2.808571E-1
1.237047E3	7.598594E2	1.237047E3	1.323339E2	1.237047E3	1.437946E2	1.237047E3	5.444315E-1	1.237047E3	7.587817E2	1.237047E3	2.809144E-1
1.238875E3	7.598546E2	1.238875E3	1.322671E2	1.238875E3	1.437335E2	1.238875E3	5.443025E-1	1.238875E3	7.587684E2	1.238875E3	2.808583E-1
1.240703E3	7.598581E2	1.240703E3	1.323682E2	1.240703E3	1.438443E2	1.240703E3	5.445860E-1	1.240703E3	7.587736E2	1.240703E3	2.808112E-1
1.242531E3	7.598552E2	1.242531E3	1.322581E2	1.242531E3	1.437293E2	1.242531E3	5.443871E-1	1.242531E3	7.587693E2	1.242531E3	2.808979E-1
1.244359E3	7.598539E2	1.244359E3	1.321804E2	1.244359E3	1.436180E2	1.244359E3	5.441556E-1	1.244359E3	7.587709E2	1.244359E3	2.809904E-1
1.246188E3	7.598676E2	1.246188E3	1.321740E2	1.246188E3	1.436126E2	1.246188E3	5.442676E-1	1.246188E3	7.587826E2	1.246188E3	2.811146E-1
1.248031E3	7.598618E2	1.248031E3	1.320439E2	1.248031E3	1.434770E2	1.248031E3	5.439881E-1	1.248031E3	7.587736E2	1.248031E3	2.812386E-1
1.249859E3	7.598701E2	1.249859E3	1.291523E2	1.249859E3	1.401391E2	1.249859E3	5.384961E-1	1.249859E3	7.587760E2	1.249859E3	2.851550E-1
1.251688E3	7.598919E2	1.251688E3	1.272959E2	1.251688E3	1.379787E2	1.251688E3	5.349708E-1	1.251688E3	7.587977E2	1.251688E3	2.880926E-1
1.253516E3	7.598892E2	1.253516E3	1.271193E2	1.253516E3	1.377602E2	1.253516E3	5.347059E-1	1.253516E3	7.587975E2	1.253516E3	2.882357E-1
1.255344E3	7.598993E2	1.255344E3	1.270906E2	1.255344E3	1.377424E2	1.255344E3	5.347237E-1	1.255344E3	7.588033E2	1.255344E3	2.884732E-1
1.257172E3	7.599031E2	1.257172E3	1.270931E2	1.257172E3	1.377516E2	1.257172E3	5.346203E-1	1.257172E3	7.588085E2	1.257172E3	2.885821E-1
1.259000E3	7.598942E2	1.259000E3	1.269965E2	1.259000E3	1.376398E2	1.259000E3	5.344510E-1	1.259000E3	7.587948E2	1.259000E3	2.883756E-1
1.260828E3	7.598885E2	1.260828E3	1.270695E2	1.260828E3	1.377308E2	1.260828E3	5.344681E-1	1.260828E3	7.587882E2	1.260828E3	2.883709E-1
1.262656E3	7.598510E2	1.262656E3	1.679048E2	1.262656E3	1.859433E2	1.262656E3	5.928110E-1	1.262656E3	7.587537E2	1.262656E3	2.545689E-1
1.264500E3	7.597941E2	1.264500E3	4.383807E2	1.264500E3	3.593745E2	1.264500E3	6.572024E-1	1.264500E3	7.586934E2	1.264500E3	2.150517E-1
1.266328E3	7.598694E2	1.266328E3	1.364851E2	1.266328E3	1.487602E2	1.266328E3	5.517232E-1	1.266328E3	7.587829E2	1.266328E3	2.766351E-1
1.268156E3	7.598840E2	1.268156E3	1.313491E2	1.268156E3	1.427398E2	1.268156E3	5.427346E-1	1.268156E3	7.587885E2	1.268156E3	2.824458E-1
1.269984E3	7.598805E2	1.269984E3	1.311427E2	1.269984E3	1.424547E2	1.269984E3	5.423043E-1	1.269984E3	7.587947E2	1.269984E3	2.826548E-1
1.271813E3	7.598794E2	1.271813E3	1.311483E2	1.271813E3	1.425105E2	1.271813E3	5.424115E-1	1.271813E3	7.587822E2	1.271813E3	2.826757E-1
1.273641E3	7.598804E2	1.273641E3	1.311010E2	1.273641E3	1.424008E2	1.273641E3	5.422252E-1	1.273641E3	7.587895E2	1.273641E3	2.826691E-1
1.275469E3	7.598821E2	1.275469E3	1.311066E2	1.275469E3	1.424423E2	1.275469E3	5.422612E-1	1.275469E3	7.587933E2	1.275469E3	2.828051E-1
1.277297E3	7.598823E2	1.277297E3	1.311603E2	1.277297E3	1.425175E2	1.277297E3	5.423735E-1	1.277297E3	7.587885E2	1.277297E3	2.827994E-1
1.279125E3	7.598809E2	1.279125E3	1.310397E2	1.279125E3	1.423133E2	1.279125E3	5.421226E-1	1.279125E3	7.587958E2	1.279125E3	2.827911E-1
1.280969E3	7.598805E2	1.280969E3	1.309887E2	1.280969E3	1.422727E2	1.280969E3	5.420867E-1	1.280969E3	7.587922E2	1.280969E3	2.828433E-1
1.282797E3	7.598783E2	1.282797E3	1.309477E2	1.282797E3	1.422515E2	1.282797E3	5.420442E-1	1.282797E3	7.587857E2	1.282797E3	2.828903E-1
1.284625E3	7.598744E2	1.284625E3	1.309291E2	1.284625E3	1.422117E2	1.284625E3	5.419352E-1	1.284625E3	7.587844E2	1.284625E3	2.828977E-1
1.286453E3	7.598817E2	1.286453E3	1.310239E2	1.286453E3	1.423423E2	1.286453E3	5.421953E-1	1.286453E3	7.587894E2	1.286453E3	2.828617E-1
1.288281E3	7.598625E2	1.288281E3	1.398698E2	1.288281E3	1.527480E2	1.288281E3	5.572605E-1	1.288281E3	7.587742E2	1.288281E3	2.730234E-1
1.290109E3	7.598664E2	1.290109E3	1.480423E2	1.290109E3	1.624081E2	1.290109E3	5.693419E-1	1.290109E3	7.587811E2	1.290109E3	2.656656E-1
1.291938E3	7.598736E2	1.291938E3	1.480580E2	1.291938E3	1.623850E2	1.291938E3	5.694030E-1	1.291938E3	7.587975E2	1.291938E3	2.656968E-1
1.293766E3	7.598627E2	1.293766E3	1.480638E2	1.293766E3	1.624238E2	1.293766E3	5.693002E-1	1.293766E3	7.587783E2	1.293766E3	2.656532E-1
1.295594E3	7.598578E2	1.295594E3	1.479463E2	1.295594E3	1.622612E2	1.295594E3	5.691541E-1	1.295594E3	7.587743E2	1.295594E3	2.655630E-1
1.297438E3	7.598708E2	1.297438E3	1.480666E2	1.297438E3	1.623585E2	1.297438E3	5.693776E-1	1.297438E3	7.588009E2	1.297438E3	2.656470E-1
1.299266E3	7.598606E2	1.299266E3	1.479960E2	1.299266E3	1.622963E2	1.299266E3	5.692237E-1	1.299266E3	7.587802E2	1.299266E3	2.655709E-1
1.301094E3	7.598590E2	1.301094E3	1.479564E2	1.301094E3	1.622203E2	1.301094E3	5.692344E-1	1.301094E3	7.587779E2	1.301094E3	2.655002E-1
1.302922E3	7.598612E2	1.302922E3	1.479550E2	1.302922E3	1.622201E2	1.302922E3	5.691827E-1	1.302922E3	7.587791E2	1.302922E3	2.655477E-1
1.304750E3	7.598564E2	1.304750E3	1.479307E2	1.304750E3	1.622130E2	1.304750E3	5.691885E-1	1.304750E3	7.587696E2	1.304750E3	2.655004E-1
1.306578E3	7.598650E2	1.306578E3	1.479898E2	1.306578E3	1.622730E2	1.306578E3	5.692459E-1	1.306578E3	7.587843E2	1.306578E3	2.654992E-1
1.308406E3	7.598553E2	1.308406E3	1.480131E2	1.308406E3	1.623035E2	1.308406E3	5.693018E-1	1.308406E3	7.587732E2	1.308406E3	2.655116E-1
1.310234E3	7.598629E2	1.310234E3	1.481090E2	1.310234E3	1.624924E2	1.310234E3	5.694383E-1	1.310234E3	7.587792E2	1.310234E3	2.656491E-1
1.312063E3	7.598669E2	1.312063E3	1.480627E2	1.312063E3	1.624031E2	1.312063E3	5.693669E-1	1.312063E3	7.587779E2	1.312063E3	2.655659E-1
1.313906E3	7.598646E2	1.313906E3	1.479505E2	1.313906E3	1.621983E2	1.313906E3	5.692045E-1	1.313906E3	7.587869E2	1.313906E3	2.655472E-1
1.315734E3	7.598582E2	1.315734E3	1.479563E2	1.315734E3	1.622723E2	1.315734E3	5.691633E-1	1.315734E3	7.587710E2	1.315734E3	2.655685E-1
1.317563E3	7.598578E2	1.317563E3	1.479625E2	1.317563E3	1.622306E2	1.317563E3	5.691822E-1	1.317563E3	7.587804E2	1.317563E3	2.655096E-1
1.319391E3	7.598588E2	1.319391E3	1.479573E2	1.319391E3	1.622219E2	1.319391E3	5.691472E-1	1.319391E3	7.587790E2	1.319391E3	2.655333E-1
1.321219E3	7.598648E2	1.321219E3	1.480850E2	1.321219E3	1.624253E2	1.321219E3	5.693492E-1	1.321219E3	7.587826E2	1.321219E3	2.656210E-1
1.323047E3	7.598608E2	1.323047E3	1.480632E2	1.323047E3	1.623995E2	1.323047E3	5.693413E-1	1.323047E3	7.587684E2	1.323047E3	2.655706E-1
1.324875E3	7.598586E2	1.324875E3	1.479689E2	1.324875E3	1.622367E2	1.324875E3	5.692085E-1	1.324875E3	7.587794E2	1.324875E3	2.654652E-1
1.326703E3	7.598690E2	1.326703E3	1.480573E2	1.326703E3	1.623898E2	1.326703E3	5.694156E-1	1.326703E3	7.587879E2	1.326703E3	2.656006E-1
1.328531E3	7.598595E2	1.328531E3	1.479808E2	1.328531E3	1.622853E2	1.328531E3	5.691983E-1	1.328531E3	7.587739E2	1.328531E3	2.654941E-1
1.330375E3	7.598659E2	1.330375E3	1.480733E2	1.330375E3	1.624239E2	1.330375E3	5.693722E-1	1.330375E3	7.587755E2	1.330375E3	2.656035E-1
1.332203E3	7.598539E2	1.332203E3	1.479807E2	1.332203E3	1.622936E2	1.332203E3	5.692255E-1	1.332203E3	7.587721E2	1.332203E3	2.655458E-1
1.334031E3	7.598600E2	1.334031E3	1.479613E2	1.334031E3	1.622465E2	1.334031E3	5.692687E-1	1.334031E3	7.587789E2	1.334031E3	2.654796E-1
1.335859E3	7.598649E2	1.335859E3	1.480356E2	1.335859E3	1.623489E2	1.335859E3	5.693073E-1	1.335859E3	7.587848E2	1.335859E3	2.655815E-1
1.337688E3	7.598501E2	1.337688E3	1.480246E2	1.337688E3	1.623664E2	1.337688E3	5.692911E-1	1.337688E3	7.587582E2	1.337688E3	2.654210E-1
1.339516E3	7.598647E2	1.339516E3	1.481410E2	1.339516E3	1.625136E2	1.339516E3	5.694794E-1	1.339516E3	7.587816E2	1.339516E3	2.655606E-1
1.341344E3	7.598569E2	1.341344E3	1.480642E2	1.341344E3	1.623950E2	1.341344E3	5.693221E-1	1.341344E3	7.587771E2	1.341344E3	2.655001E-1
1.343172E3	7.598730E2	1.343172E3	1.480956E2	1.343172E3	1.623847E2	1.343172E3	5.693895E-1	1.343172E3	7.587980E2	1.343172E3	2.656175E-1
1.345000E3	7.598634E2	1.345000E3	1.480838E2	1.345000E3	1.624492E2	1.345000E3	5.694955E-1	1.345000E3	7.587785E2	1.345000E3	2.655244E-1
1.346844E3	7.598650E2	1.346844E3	1.481179E2	1.346844E3	1.624798E2	1.346844E3	5.694377E-1	1.346844E3	7.587815E2	1.346844E3	2.655362E-1
1.348672E3	7.598519E2	1.348672E3	1.479869E2	1.348672E3	1.622961E2	1.348672E3	5.692358E-1	1.348672E3	7.587733E2	1.348672E3	2.654586E-1
1.350500E3	7.598591E2	1.350500E3	1.479482E2	1.350500E3	1.621788E2	1.350500E3	5.691520E-1	1.350500E3	7.587791E2	1.350500E3	2.654974E-1
1.352328E3	7.598584E2	1.352328E3	1.480130E2	1.352328E3	1.622806E2	1.352328E3	5.692102E-1	1.352328E3	7.587774E2	1.352328E3	2.654060E-1
1.354156E3	7.598548E2	1.354156E3	1.480329E2	1.354156E3	1.623371E2	1.354156E3	5.692037E-1	1.354156E3	7.587690E2	1.354156E3	2.654115E-1
1.355984E3	7.598608E2	1.355984E3	1.480000E2	1.355984E3	1.622927E2	1.355984E3	5.692806E-1	1.355984E3	7.587826E2	1.355984E3	2.655492E-1
1.357813E3	7.598676E2	1.357813E3	1.481048E2	1.357813E3	1.624618E2	1.357813E3	5.694190E-1	1.357813E3	7.587835E2	1.357813E3	2.655231E-1
1.359641E3	7.598571E2	1.359641E3	1.480355E2	1.359641E3	1.623670E2	1.359641E3	5.693567E-1	1.359641E3	7.587709E2	1.359641E3	2.654470E-1
1.361469E3	7.598506E2	1.361469E3	1.479466E2	1.361469E3	1.622852E2	1.361469E3	5.692305E-1	1.361469E3	7.587578E2	1.361469E3	2.655500E-1
1.363313E3	7.598642E2	1.363313E3	1.480831E2	1.363313E3	1.624134E2	1.363313E3	5.693800E-1	1.363313E3	7.587791E2	1.363313E3	2.655361E-1
1.365141E3	7.598653E2	1.365141E3	1.480468E2	1.365141E3	1.623396E2	1.365141E3	5.693418E-1	1.365141E3	7.587872E2	1.365141E3	2.655226E-1
1.366969E3	7.598628E2	1.366969E3	1.479686E2	1.366969E3	1.622280E2	1.366969E3	5.691084E-1	1.366969E3	7.587842E2	1.366969E3	2.655547E-1
1.368797E3	7.598512E2	1.368797E3	1.479588E2	1.368797E3	1.622711E2	1.368797E3	5.691927E-1	1.368797E3	7.587626E2	1.368797E3	2.654615E-1
1.370625E3	7.598570E2	1.370625E3	1.479686E2	1.370625E3	1.622328E2	1.370625E3	5.692849E-1	1.370625E3	7.587780E2	1.370625E3	2.653805E-1
1.372453E3	7.598599E2	1.372453E3	1.479628E2	1.372453E3	1.622416E2	1.372453E3	5.692226E-1	1.372453E3	7.587736E2	1.372453E3	2.654669E-1
1.374281E3	7.598622E2	1.374281E3	1.480361E2	1.374281E3	1.623401E2	1.374281E3	5.692436E-1	1.374281E3	7.587768E2	1.374281E3	2.654966E-1
1.376109E3	7.598641E2	1.376109E3	1.479890E2	1.376109E3	1.622543E2	1.376109E3	5.691883E-1	1.376109E3	7.587848E2	1.376109E3	2.655330E-1
1.377938E3	7.598594E2	1.377938E3	1.480312E2	1.377938E3	1.623420E2	1.377938E3	5.693404E-1	1.377938E3	7.587754E2	1.377938E3	2.654821E-1
1.379781E3	7.598687E2	1.379781E3	1.480661E2	1.379781E3	1.623876E2	1.379781E3	5.694133E-1	1.379781E3	7.587789E2	1.379781E3	2.656108E-1
1.381609E3	7.598597E2	1.381609E3	1.480671E2	1.381609E3	1.624126E2	1.381609E3	5.693901E-1	1.381609E3	7.587743E2	1.381609E3	2.655494E-1
1.383438E3	7.598709E2	1.383438E3	1.480660E2	1.383438E3	1.623743E2	1.383438E3	5.694332E-1	1.383438E3	7.587949E2	1.383438E3	2.655577E-1
1.385266E3	7.598643E2	1.385266E3	1.480564E2	1.385266E3	1.623984E2	1.385266E3	5.694252E-1	1.385266E3	7.587800E2	1.385266E3	2.655722E-1
1.387094E3	7.598621E2	1.387094E3	1.479812E2	1.387094E3	1.622706E2	1.387094E3	5.692247E-1	1.387094E3	7.587823E2	1.387094E3	2.654466E-1
1.388922E3	7.598572E2	1.388922E3	1.479998E2	1.388922E3	1.623184E2	1.388922E3	5.692844E-1	1.388922E3	7.587732E2	1.388922E3	2.655495E-1
1.390750E3	7.598588E2	1.390750E3	1.480453E2	1.390750E3	1.623743E2	1.390750E3	5.693768E-1	1.390750E3	7.587738E2	1.390750E3	2.655189E-1
1.392578E3	7.598627E2	1.392578E3	1.479871E2	1.392578E3	1.623043E2	1.392578E3	5.692678E-1	1.392578E3	7.587790E2	1.392578E3	2.655184E-1
1.394406E3	7.598638E2	1.394406E3	1.481087E2	1.394406E3	1.624874E2	1.394406E3	5.694253E-1	1.394406E3	7.587790E2	1.394406E3	2.655552E-1
1.396250E3	7.598509E2	1.396250E3	1.480056E2	1.396250E3	1.623122E2	1.396250E3	5.692259E-1	1.396250E3	7.587657E2	1.396250E3	2.654152E-1
1.398078E3	7.598613E2	1.398078E3	1.480474E2	1.398078E3	1.623634E2	1.398078E3	5.693373E-1	1.398078E3	7.587790E2	1.398078E3	2.655460E-1
1.399906E3	7.598575E2	1.399906E3	1.479665E2	1.399906E3	1.622378E2	1.399906E3	5.691840E-1	1.399906E3	7.587736E2	1.399906E3	2.654300E-1
1.401734E3	7.598611E2	1.401734E3	1.480703E2	1.401734E3	1.623905E2	1.401734E3	5.693841E-1	1.401734E3	7.587792E2	1.401734E3	2.655016E-1
1.403563E3	7.598673E2	1.403563E3	1.480622E2	1.403563E3	1.623872E2	1.403563E3	5.694373E-1	1.403563E3	7.587841E2	1.403563E3	2.655777E-1
1.405391E3	7.598560E2	1.405391E3	1.480322E2	1.405391E3	1.623415E2	1.405391E3	5.692616E-1	1.405391E3	7.587716E2	1.405391E3	2.654608E-1
1.407219E3	7.598646E2	1.407219E3	1.480434E2	1.407219E3	1.623660E2	1.407219E3	5.693416E-1	1.407219E3	7.587838E2	1.407219E3	2.656358E-1
1.409047E3	7.598566E2	1.409047E3	1.479876E2	1.409047E3	1.622988E2	1.409047E3	5.692482E-1	1.409047E3	7.587711E2	1.409047E3	2.654698E-1
1.410875E3	7.598649E2	1.410875E3	1.481069E2	1.410875E3	1.624813E2	1.410875E3	5.694891E-1	1.410875E3	7.587802E2	1.410875E3	2.654984E-1
1.412719E3	7.598715E2	1.412719E3	1.481276E2	1.412719E3	1.624706E2	1.412719E3	5.694348E-1	1.412719E3	7.587937E2	1.412719E3	2.655020E-1
1.414547E3	7.598680E2	1.414547E3	1.480640E2	1.414547E3	1.623587E2	1.414547E3	5.693828E-1	1.414547E3	7.587856E2	1.414547E3	2.655428E-1
1.416375E3	7.598617E2	1.416375E3	1.480312E2	1.416375E3	1.623344E2	1.416375E3	5.692783E-1	1.416375E3	7.587815E2	1.416375E3	2.655191E-1
1.418203E3	7.598547E2	1.418203E3	1.480147E2	1.418203E3	1.622910E2	1.418203E3	5.692530E-1	1.418203E3	7.587762E2	1.418203E3	2.653670E-1
1.420031E3	7.598590E2	1.420031E3	1.479952E2	1.420031E3	1.623040E2	1.420031E3	5.691970E-1	1.420031E3	7.587808E2	1.420031E3	2.656051E-1
1.421859E3	7.598660E2	1.421859E3	1.480633E2	1.421859E3	1.623899E2	1.421859E3	5.693719E-1	1.421859E3	7.587837E2	1.421859E3	2.655860E-1
1.423688E3	7.598680E2	1.423688E3	1.480890E2	1.423688E3	1.624387E2	1.423688E3	5.694915E-1	1.423688E3	7.587885E2	1.423688E3	2.655896E-1
1.425516E3	7.598697E2	1.425516E3	1.480861E2	1.425516E3	1.624009E2	1.425516E3	5.694351E-1	1.425516E3	7.587968E2	1.425516E3	2.655830E-1
1.427344E3	7.598606E2	1.427344E3	1.479792E2	1.427344E3	1.622588E2	1.427344E3	5.692317E-1	1.427344E3	7.587782E2	1.427344E3	2.655371E-1
1.429188E3	7.598583E2	1.429188E3	1.479845E2	1.429188E3	1.622477E2	1.429188E3	5.691650E-1	1.429188E3	7.587791E2	1.429188E3	2.654846E-1
1.431016E3	7.598649E2	1.431016E3	1.480041E2	1.431016E3	1.622753E2	1.431016E3	5.692476E-1	1.431016E3	7.587882E2	1.431016E3	2.654989E-1
